OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025ALY,2021-02-09T11:21:05.116032,14.37839985,.0014527,102.4030,37.9799,304.1617,207.6084,0,U,30593,999,72999,.50861E-3,.1456E-4,0
FENGYUN 1C DEB,1999-025ALZ,2021-02-08T19:24:51.415488,14.15463693,.0197243,99.0896,181.6667,271.0867,86.7714,0,U,30594,999,72556,.33275E-4,.29E-6,0
FENGYUN 1C DEB,1999-025AMB,2021-02-09T13:31:14.597760,14.29294654,.0264955,98.4678,69.4355,123.0897,26.8189,0,U,30596,999,73286,.4463E-4,.117E-5,0
FENGYUN 1C DEB,1999-025AMC,2021-02-09T10:03:20.457792,14.32628497,.0127349,98.9932,207.2611,52.0279,309.2327,0,U,30597,999,72973,.33012E-3,.932E-5,0
FENGYUN 1C DEB,1999-025AME,2021-02-09T13:20:16.453536,14.11482542,.0329048,98.7554,79.8600,5.8360,354.6501,0,U,30599,999,72213,.85721E-4,.207E-5,0
FENGYUN 1C DEB,1999-025AMF,2021-02-09T13:19:23.496384,13.74524594,.04448,98.3962,147.2748,72.1946,292.7209,0,U,30600,999,69971,.23408E-3,.421E-5,0
FENGYUN 1C DEB,1999-025AMH,2021-02-09T09:01:58.924416,14.25459064,.0029909,99.0515,186.3659,323.1905,91.3032,0,U,30602,999,72339,.55974E-3,.1281E-4,0
FENGYUN 1C DEB,1999-025AMJ,2021-02-09T12:15:53.832672,13.77430420,.0194824,98.4067,230.9733,328.7601,48.8860,0,U,30603,999,70501,.33357E-3,.343E-5,0
FENGYUN 1C DEB,1999-025AMK,2021-02-09T11:45:15.519744,14.19819723,.0220688,98.6266,115.1976,100.7556,273.7787,0,U,30604,999,72737,.49885E-4,.91E-6,0
FENGYUN 1C DEB,1999-025AMM,2021-02-09T09:38:59.254080,14.43198537,.0256623,98.2544,87.7318,158.0079,215.2830,0,U,30606,999,73661,.61155E-4,.253E-5,0
FENGYUN 1C DEB,1999-025AMN,2021-02-09T06:49:04.130112,14.33226100,.0046146,98.9041,146.1595,245.4918,114.1450,0,U,30607,999,72481,.55922E-3,.1509E-4,0
FENGYUN 1C DEB,1999-025AMP,2021-02-09T16:21:09.872928,14.18938701,.0011747,98.8966,84.5440,250.6385,184.4700,0,U,30608,999,72322,.32525E-3,.633E-5,0
FENGYUN 1C DEB,1999-025AMQ,2021-02-09T17:04:22.290240,13.96047068,.0144347,98.5019,48.2516,336.6537,22.8115,0,U,30609,999,71046,.47165E-3,.666E-5,0
FENGYUN 1C DEB,1999-025AMS,2021-02-09T06:03:26.749152,15.14712637,.0159647,98.5960,156.8829,18.5358,342.1596,0,U,30611,999,75895,.12225E-3,.3017E-4,0
FENGYUN 1C DEB,1999-025AMT,2021-02-09T18:59:47.637312,14.58427908,.0114948,99.0726,155.0468,66.1429,84.3280,0,U,30612,999,74342,.13695E-3,.635E-5,0
FENGYUN 1C DEB,1999-025AMU,2021-02-09T11:08:54.605760,14.45181851,.0221104,98.4227,117.7792,275.7222,81.8799,0,U,30613,999,73567,.13958E-3,.602E-5,0
FENGYUN 1C DEB,1999-025AMX,2021-02-09T06:45:00.615168,13.31144949,.0395585,98.6441,351.3122,351.5046,7.9516,0,U,30616,999,68153,.6657E-3,.453E-5,0
FENGYUN 1C DEB,1999-025ANA,2021-02-09T09:00:05.775840,14.35605929,.0229541,98.5006,82.5968,311.3092,46.8534,0,U,30619,999,73557,.40397E-4,.102E-5,0
FENGYUN 1C DEB,1999-025ANC,2021-02-09T13:36:03.839904,13.90144039,.0165989,98.6390,72.1009,160.3547,353.3008,0,U,30621,999,70952,.4806E-3,.625E-5,0
FENGYUN 1C DEB,1999-025AND,2021-02-09T15:34:53.643072,14.03621014,.011083,101.0202,348.9274,342.7985,194.1099,0,U,30622,999,71480,.37957E-3,.567E-5,0
FENGYUN 1C DEB,1999-025ANE,2021-02-09T14:19:11.356608,13.27439790,.041068,98.8515,87.7008,138.9880,13.4726,0,U,30623,999,67757,.17571E-3,.92E-6,0
FENGYUN 1C DEB,1999-025ANF,2021-02-09T11:13:06.607776,14.21712264,.0038104,98.9400,48.9468,50.1283,310.3235,0,U,30624,999,72173,.56543E-3,.1206E-4,0
FENGYUN 1C DEB,1999-025ANG,2021-02-09T12:06:21.777408,14.08659225,.0085074,98.9240,323.6953,311.2413,48.1447,0,U,30625,999,71633,.4902E-3,.827E-5,0
FENGYUN 1C DEB,1999-025ANJ,2021-02-09T10:06:30.317472,14.83011459,.0054558,98.9141,105.7650,221.0554,138.6544,0,U,30627,999,74408,.36153E-3,.2947E-4,0
FENGYUN 1C DEB,1999-025ANK,2021-02-09T11:31:21.101376,14.35313245,.0036821,99.3540,114.2109,50.1806,310.2608,0,U,30628,999,72935,.22806E-3,.608E-5,0
FENGYUN 1C DEB,1999-025ANL,2021-02-09T19:25:38.151840,14.27406508,.0011327,99.2545,338.4707,318.1232,68.1433,0,U,30629,999,72566,.47449E-3,.1115E-4,0
FENGYUN 1C DEB,1999-025ANM,2021-02-09T18:57:29.255616,14.13850267,.0028916,98.9838,156.5134,42.8105,110.5476,0,U,30630,999,72191,.1826E-3,.302E-5,0
FENGYUN 1C DEB,1999-025ANN,2021-02-09T10:21:04.671648,14.28461438,.004414,99.0502,208.2566,34.4829,325.9201,0,U,30631,999,72519,.54544E-3,.1332E-4,0
FENGYUN 1C DEB,1999-025ANP,2021-02-09T15:44:28.005216,14.24094051,.0025315,98.8457,113.5015,339.8296,177.6151,0,U,30632,999,72444,.70353E-3,.1578E-4,0
FENGYUN 1C DEB,1999-025ANQ,2021-02-09T11:00:05.028192,13.97384503,.0138812,98.4182,16.9785,184.2128,302.7388,0,U,30633,999,71313,.50995E-3,.738E-5,0
FENGYUN 1C DEB,1999-025ANR,2021-02-09T14:21:53.562240,13.94069032,.0147908,99.2049,344.5392,261.6406,275.0944,0,U,30634,999,70927,.13371E-3,.148E-5,0
FENGYUN 1C DEB,1999-025ANT,2021-02-09T12:36:07.509888,15.09976250,.0055135,98.7179,147.5950,92.6673,268.0866,0,U,30636,999,75284,.5129E-3,.8554E-4,0
FENGYUN 1C DEB,1999-025ANU,2021-02-09T19:30:56.838240,14.67238766,.008576,98.9541,72.9060,334.8419,78.4894,0,U,30637,999,74241,.23335E-3,.1325E-4,0
FENGYUN 1C DEB,1999-025ANW,2021-02-09T14:38:14.866656,14.10162403,.0090136,99.0586,103.8191,260.4249,98.6727,0,U,30639,999,71744,.20944E-3,.339E-5,0
FENGYUN 1C DEB,1999-025ANX,2021-02-09T12:41:08.107584,14.04505115,.0090264,99.2025,70.3988,350.2805,173.2492,0,U,30640,999,71574,.42086E-3,.65E-5,0
FENGYUN 1C DEB,1999-025ANY,2021-02-09T13:04:13.340640,14.62417151,.0175692,98.9318,145.1447,189.3144,182.5535,0,U,30641,999,74618,.77558E-4,.421E-5,0
FENGYUN 1C DEB,1999-025ANZ,2021-02-09T02:07:06.802752,14.67747171,.0059489,99.0322,92.9029,136.1052,256.8308,0,U,30642,999,73990,.3769E-3,.2144E-4,0
FENGYUN 1C DEB,1999-025APC,2021-02-09T10:29:33.837216,15.06265871,.0031412,98.9453,198.3754,86.7002,341.2143,0,U,30645,999,74785,.60431E-3,.8895E-4,0
FENGYUN 1C DEB,1999-025APD,2021-02-09T10:39:28.403136,14.05305744,.0049302,98.8308,99.5760,329.6484,30.1831,0,U,30646,999,71755,.25297E-3,.371E-5,0
FENGYUN 1C DEB,1999-025APE,2021-02-09T19:25:51.948192,14.28808656,.0045934,99.0665,226.0429,313.7957,163.8814,0,U,30647,999,72671,.33327E-3,.801E-5,0
FENGYUN 1C DEB,1999-025APF,2021-02-09T04:15:26.328384,14.25571847,.0046928,98.7292,111.3051,286.6377,134.1331,0,U,30648,999,72556,.30141E-3,.677E-5,0
FENGYUN 1C DEB,1999-025APG,2021-02-09T11:59:58.616736,14.14412806,.0064253,98.8781,118.7046,197.5940,280.7063,0,U,30649,999,71991,.27632E-3,.495E-5,0
FENGYUN 1C DEB,1999-025APH,2021-02-09T04:04:46.329888,14.03496706,.0083561,99.2081,21.2275,57.4398,4.6872,0,U,30650,999,71436,.55854E-3,.857E-5,0
FENGYUN 1C DEB,1999-025APJ,2021-02-09T08:11:02.579712,14.07093801,.000852,99.0165,79.1526,177.5776,193.7595,0,U,30652,999,71834,-.12886E-4,-.66E-6,0
FENGYUN 1C DEB,1999-025APL,2021-02-09T11:54:40.898016,14.09248329,.0038503,99.3575,240.5291,356.5172,3.5723,0,U,30654,999,71740,.23972E-3,.372E-5,0
FENGYUN 1C DEB,1999-025APM,2021-02-09T13:09:28.514880,14.28849748,.0020331,98.7840,5.7972,174.9289,248.9131,0,U,30655,999,72270,.41544E-3,.1005E-4,0
FENGYUN 1C DEB,1999-025APN,2021-02-09T13:40:07.398048,14.18247942,.0052901,98.9637,145.4807,150.1799,210.2408,0,U,30656,999,71913,.28639E-3,.552E-5,0
FENGYUN 1C DEB,1999-025APP,2021-02-09T11:05:17.308032,14.18819407,.002278,98.9331,97.4656,62.2629,63.5194,0,U,30657,999,72059,.35509E-3,.695E-5,0
FENGYUN 1C DEB,1999-025APQ,2021-02-09T05:26:23.534592,13.77614119,.0200818,98.4299,233.6737,359.9987,0.1134,0,U,30658,999,70283,.54962E-3,.599E-5,0
FENGYUN 1C DEB,1999-025APR,2021-02-09T11:37:34.154976,14.83920745,.0148842,99.0377,283.1983,289.5509,193.8800,0,U,30659,999,75199,.1305E-3,.1235E-4,0
FENGYUN 1C DEB,1999-025APS,2021-02-08T22:25:27.936768,14.65528943,.0194008,98.3015,98.1272,201.0114,333.5553,0,U,30660,999,74768,.60071E-4,.366E-5,0
FENGYUN 1C DEB,1999-025APT,2021-02-09T09:05:47.447232,14.19374935,.014711,99.4715,79.2275,347.2104,12.5354,0,U,30661,999,72819,.30333E-4,.2E-6,0
FENGYUN 1C DEB,1999-025APU,2021-02-08T10:36:20.556576,14.10916843,.0038391,99.1345,37.5931,222.9265,295.7017,0,U,30662,999,71629,.37458E-3,.63E-5,0
FENGYUN 1C DEB,1999-025APV,2021-02-09T04:53:20.455008,13.08755642,.070682,99.3043,142.2615,28.6761,335.1384,0,U,30663,999,65840,.4524E-3,.501E-5,0
FENGYUN 1C DEB,1999-025APW,2021-02-09T13:27:38.354112,14.70675994,.0048105,99.0118,85.3573,102.7185,257.9402,0,U,30664,999,73834,.45256E-3,.2744E-4,0
FENGYUN 1C DEB,1999-025APX,2021-02-09T18:10:33.915072,14.00595830,.0084313,99.0897,336.3750,58.4345,332.0629,0,U,30665,999,71203,.77097E-3,.1138E-4,0
FENGYUN 1C DEB,1999-025APY,2021-02-09T12:58:03.680832,14.00563550,.0059255,98.8423,66.8553,30.4543,121.9781,0,U,30666,999,71361,.11774E-3,.135E-5,0
FENGYUN 1C DEB,1999-025APZ,2021-02-09T12:46:54.855840,15.20376286,.0078703,98.8837,345.4125,195.6119,164.2683,0,U,30667,999,75733,.24269E-3,.5643E-4,0
FENGYUN 1C DEB,1999-025AQA,2021-02-09T13:54:11.841408,14.01593434,.0092559,99.2386,70.4446,106.9796,43.9635,0,U,30668,999,71251,.25435E-3,.355E-5,0
FENGYUN 1C DEB,1999-025AQB,2021-02-09T09:03:32.162976,13.92537822,.0140687,98.5775,73.5431,50.0858,323.6956,0,U,30669,999,70792,.49863E-3,.658E-5,0
FENGYUN 1C DEB,1999-025AQC,2021-02-09T13:37:00.900192,14.14898076,.0040261,98.9611,80.1489,61.7526,90.6974,0,U,30670,999,72156,.30798E-4,.15E-6,0
FENGYUN 1C DEB,1999-025AQD,2021-02-09T09:19:04.476864,13.88322288,.0138147,99.3894,77.7375,116.6689,257.7819,0,U,30671,999,70625,.41336E-3,.49E-5,0
FENGYUN 1C DEB,1999-025AQE,2021-02-09T18:10:11.565984,14.88786404,.0057389,99.0590,223.2050,169.4611,190.7820,0,U,30672,999,74510,.47003E-3,.4462E-4,0
FENGYUN 1C DEB,1999-025AQF,2021-02-09T18:05:07.037952,14.02305937,.0052218,99.1628,81.5409,2.4085,62.9676,0,U,30673,999,71847,.1672E-3,.214E-5,0
FENGYUN 1C DEB,1999-025AQG,2021-02-09T10:54:50.966784,14.21988166,.0066462,98.9889,102.5314,123.0847,237.6734,0,U,30674,999,71943,.5454E-3,.1187E-4,0
FENGYUN 1C DEB,1999-025AQH,2021-02-09T10:55:18.162048,14.14174500,.0064294,98.8624,110.7837,194.4745,178.4418,0,U,30675,999,71832,.30114E-3,.541E-5,0
FENGYUN 1C DEB,1999-025AQJ,2021-02-09T13:16:26.080896,13.64889298,.0506755,98.2977,83.8707,114.7120,250.7647,0,U,30676,999,69756,.20558E-3,.368E-5,0
FENGYUN 1C DEB,1999-025AQK,2021-02-09T06:04:08.724864,14.24512547,.0078453,98.3597,143.4828,34.7625,19.0745,0,U,30677,999,72732,.18129E-3,.393E-5,0
FENGYUN 1C DEB,1999-025AQL,2021-02-09T06:20:23.538048,14.00889508,.0099969,99.0546,329.5531,135.4773,17.9209,0,U,30678,999,70991,.87945E-3,.1329E-4,0
FENGYUN 1C DEB,1999-025AQM,2021-02-09T01:25:28.905312,13.76727685,.017607,99.5688,73.9598,36.9189,351.3680,0,U,30679,999,70176,.23569E-3,.214E-5,0
FENGYUN 1C DEB,1999-025AQN,2021-02-09T13:06:49.104288,13.41801117,.0366161,99.5191,137.3803,239.5270,116.9224,0,U,30680,999,68460,.34238E-2,.2805E-4,0
FENGYUN 1C DEB,1999-025AQR,2021-02-09T20:20:52.755648,13.90846103,.0159098,99.3306,1.6486,325.2855,62.4234,0,U,30683,999,70945,.30231E-3,.373E-5,0
FENGYUN 1C DEB,1999-025AQS,2021-02-09T14:38:40.278624,13.62902596,.0244039,99.6591,82.0426,106.8963,49.0141,0,U,30684,999,69530,.55504E-3,.488E-5,0
FENGYUN 1C DEB,1999-025AQU,2021-02-09T08:59:12.126624,14.50656361,.0203592,99.0560,66.2962,91.9575,23.6236,0,U,30686,999,73848,.52988E-4,.209E-5,0
FENGYUN 1C DEB,1999-025AQW,2021-02-09T04:02:23.239392,14.17768214,.0019234,98.8205,102.1802,34.1241,28.7246,0,U,30688,999,72123,.35534E-3,.682E-5,0
FENGYUN 1C DEB,1999-025AQX,2021-02-09T13:32:28.972608,14.08383542,.0116591,98.7032,68.9365,74.1166,80.2686,0,U,30689,999,72030,.23036E-4,.1E-7,0
FENGYUN 1C DEB,1999-025AQY,2021-02-09T10:02:12.098112,13.93557120,.0113377,99.1227,322.2860,232.6179,196.4023,0,U,30690,999,71035,.52828E-3,.686E-5,0
FENGYUN 1C DEB,1999-025AQZ,2021-02-09T17:44:36.624192,13.83902404,.0145396,98.8801,133.7154,350.1456,161.3985,0,U,30691,999,70686,.23342E-3,.239E-5,0
FENGYUN 1C DEB,1999-025ARB,2021-02-09T01:10:23.964672,14.10638918,.0031164,98.6718,67.2687,158.7191,201.5284,0,U,30693,999,71996,.79935E-4,.101E-5,0
FENGYUN 1C DEB,1999-025ARC,2021-02-09T06:25:38.008992,14.60587789,.0196422,99.0184,158.1115,348.3899,11.2801,0,U,30694,999,74163,.6053E-4,.315E-5,0
FENGYUN 1C DEB,1999-025ARE,2021-02-09T14:35:08.196000,14.33171485,.0105223,98.5837,92.2215,357.0346,155.7699,0,U,30696,999,72921,.15722E-3,.414E-5,0
FENGYUN 1C DEB,1999-025ARF,2021-02-09T01:53:27.024864,14.03757677,.0099614,99.0272,89.4289,95.7135,294.9549,0,U,30697,999,71398,.40316E-3,.62E-5,0
FENGYUN 1C DEB,1999-025ARH,2021-02-09T20:33:59.773248,14.24951862,.0004008,99.3347,5.8274,320.0962,39.9920,0,U,30699,999,72325,.27982E-3,.605E-5,0
FENGYUN 1C DEB,1999-025ARJ,2021-02-09T07:38:51.595008,14.21831482,.0088067,98.7579,80.3078,226.2479,133.1385,0,U,30700,999,72441,.42732E-4,.53E-6,0
FENGYUN 1C DEB,1999-025ARK,2021-02-09T14:09:42.732288,14.13802255,.0035717,98.9713,79.3373,82.5935,68.5884,0,U,30701,999,72148,.10538E-4,-.25E-6,0
FENGYUN 1C DEB,1999-025ARL,2021-02-09T14:45:45.314784,13.98644802,.0077098,98.9374,96.3067,164.2645,351.0050,0,U,30702,999,71545,.33464E-3,.45E-5,0
FENGYUN 1C DEB,1999-025ARM,2021-02-08T19:49:07.327200,14.08765205,.0135,98.9996,342.0388,229.5226,154.2936,0,U,30703,999,71583,.83083E-4,.11E-5,0
FENGYUN 1C DEB,1999-025ARN,2021-02-09T08:59:42.572256,14.00249510,.0080596,98.9142,67.7690,329.5827,155.8074,0,U,30704,999,71365,.23531E-3,.314E-5,0
FENGYUN 1C DEB,1999-025ARP,2021-02-09T03:12:44.314272,13.71611073,.0216698,102.2034,356.8956,114.5488,260.1231,0,U,30705,999,69712,.98398E-3,.985E-5,0
FENGYUN 1C DEB,1999-025ARQ,2021-02-09T09:53:13.129728,14.18771926,.0031442,99.1643,211.6283,130.0595,230.3344,0,U,30706,999,72518,.15823E-3,.283E-5,0
FENGYUN 1C DEB,1999-025ARR,2021-02-09T10:39:55.469664,14.13090636,.0035303,99.3906,326.0126,354.2065,71.3351,0,U,30707,999,71755,.30534E-3,.525E-5,0
FENGYUN 1C DEB,1999-025ARS,2021-02-09T14:22:37.496640,14.10952371,.0008897,98.8523,75.3179,165.6826,351.1446,0,U,30708,999,71908,.40218E-4,.28E-6,0
FENGYUN 1C DEB,1999-025ART,2021-02-09T13:06:11.530656,13.99903589,.0099285,99.1077,345.1275,141.4786,219.3518,0,U,30709,999,71164,.87388E-3,.1295E-4,0
FENGYUN 1C DEB,1999-025ARU,2021-02-09T04:02:49.207776,13.79960224,.0259859,102.7444,0.6973,237.3930,134.4974,0,U,30710,999,70319,.17541E-3,.161E-5,0
FENGYUN 1C DEB,1999-025ARY,2021-02-08T23:45:29.458656,13.99151972,.0069296,98.9807,111.4568,141.2779,32.3891,0,U,30714,999,71245,.23784E-4,-.8E-7,0
FENGYUN 1C DEB,1999-025ARZ,2021-02-09T08:47:56.645376,14.03492841,.007677,99.1091,87.1914,67.3408,293.5853,0,U,30715,999,71320,.26638E-3,.384E-5,0
FENGYUN 1C DEB,1999-025ASA,2021-02-09T13:12:54.888192,14.27492481,.0054013,98.8206,140.3344,293.6149,187.2602,0,U,30716,999,72367,.4244E-3,.1013E-4,0
FENGYUN 1C DEB,1999-025ASB,2021-02-09T12:12:30.322656,14.09702039,.0056135,99.1423,64.1562,202.2830,157.5899,0,U,30717,999,71569,.32198E-3,.527E-5,0
FENGYUN 1C DEB,1999-025ASC,2021-02-09T08:41:09.158784,14.11902868,.0069561,99.0025,92.2347,141.6694,354.4526,0,U,30718,999,71757,.33083E-3,.574E-5,0
FENGYUN 1C DEB,1999-025ASD,2021-02-09T11:35:07.643040,14.22198578,.0014115,98.9020,115.9819,306.9967,52.9918,0,U,30719,999,72140,.40752E-3,.859E-5,0
FENGYUN 1C DEB,1999-025ASE,2021-02-09T06:43:33.339936,14.21492849,.0035816,98.8876,157.1512,20.0381,9.1725,0,U,30720,999,72328,.17205E-3,.334E-5,0
FENGYUN 1C DEB,1999-025ASF,2021-02-09T10:29:29.162976,14.29594327,.0058431,98.7445,115.9855,215.5485,274.3019,0,U,30721,999,72384,.32065E-3,.791E-5,0
FENGYUN 1C DEB,1999-025ASG,2021-02-09T16:59:23.441280,14.27279215,.0294885,98.2763,313.7973,212.1993,146.0884,0,U,30722,999,71175,.57852E-3,.2199E-4,0
FENGYUN 1C DEB,1999-025ASH,2021-02-09T08:22:23.796192,14.21037067,.0015699,98.9395,75.1796,2.0185,128.4120,0,U,30723,999,72153,.3491E-3,.712E-5,0
FENGYUN 1C DEB,1999-025ASJ,2021-02-09T14:23:57.471072,14.31490570,.0100888,99.3031,80.0175,337.1339,173.4211,0,U,30724,999,73388,.64016E-4,.128E-5,0
FENGYUN 1C DEB,1999-025ASK,2021-02-09T08:59:26.113056,14.05793970,.0098643,99.1376,75.1064,300.1592,177.9415,0,U,30725,999,71451,.22584E-3,.339E-5,0
FENGYUN 1C DEB,1999-025ASL,2021-02-09T13:06:13.404672,14.00957147,.0088817,99.1264,358.2497,69.7151,356.8923,0,U,30726,999,71185,.40604E-3,.585E-5,0
FENGYUN 1C DEB,1999-025ASN,2021-02-09T12:45:01.086912,14.22633435,.0099806,98.6496,72.0126,178.0362,182.1228,0,U,30728,999,72557,.2294E-4,.11E-6,0
FENGYUN 1C DEB,1999-025ASQ,2021-02-09T09:31:09.568128,14.16427575,.009031,98.7883,88.5543,99.9134,21.2244,0,U,30730,999,71929,.23815E-3,.45E-5,0
FENGYUN 1C DEB,1999-025ASR,2021-02-09T18:43:26.815008,14.21478749,.0018047,98.9686,63.1170,338.2776,76.5163,0,U,30731,999,72144,.40711E-3,.846E-5,0
FENGYUN 1C DEB,1999-025ASS,2021-02-09T08:19:22.181664,14.01443857,.0133813,98.9964,81.1973,86.3769,337.8291,0,U,30732,999,71420,.20628E-3,.294E-5,0
FENGYUN 1C DEB,1999-025AST,2021-02-09T11:56:01.313088,14.70325740,.0062314,99.0351,134.4047,48.2647,312.3861,0,U,30733,999,73992,.35833E-3,.2167E-4,0
FENGYUN 1C DEB,1999-025ASU,2021-02-09T14:17:44.563488,15.17699229,.0043262,98.9724,267.1754,306.9961,52.7311,0,U,30734,999,74895,.58084E-3,.11914E-3,0
FENGYUN 1C DEB,1999-025ASV,2021-02-09T15:29:57.621984,14.11847595,.0070894,98.8838,107.1570,247.0017,274.5369,0,U,30735,999,71751,.30263E-3,.521E-5,0
FENGYUN 1C DEB,1999-025ASW,2021-02-09T05:12:07.767648,13.54379582,.0297099,98.7675,240.9155,311.4090,108.5864,0,U,30736,999,68877,.52063E-3,.431E-5,0
FENGYUN 1C DEB,1999-025ASX,2021-02-09T13:35:37.398048,14.15502286,.0025027,98.5735,72.4036,176.9136,337.2032,0,U,30737,999,72015,.75731E-4,.106E-5,0
FENGYUN 1C DEB,1999-025ASY,2021-02-09T10:03:46.565280,14.25986957,.0060319,99.3788,1.6469,249.2839,110.1867,0,U,30738,999,72077,.40353E-3,.931E-5,0
FENGYUN 1C DEB,1999-025ASZ,2021-02-09T12:25:55.068672,14.11828272,.010471,98.6703,64.4189,318.2354,204.1024,0,U,30739,999,71907,.84697E-4,.119E-5,0
FENGYUN 1C DEB,1999-025ATA,2021-02-09T11:02:40.994016,14.25436347,.0046541,98.7524,112.7048,295.5448,64.0924,0,U,30740,999,72326,.34764E-3,.785E-5,0
FENGYUN 1C DEB,1999-025ATB,2021-02-09T13:17:21.888384,14.11981994,.0007548,98.8150,73.1499,105.0855,60.6788,0,U,30741,999,71872,.58363E-4,.63E-6,0
FENGYUN 1C DEB,1999-025ATC,2021-02-09T15:15:44.168832,14.01415566,.0084632,98.9823,93.7823,120.9307,28.8633,0,U,30742,999,71281,.48653E-4,.33E-6,0
FENGYUN 1C DEB,1999-025ATE,2021-02-09T11:57:51.123168,14.32158362,.0020477,98.7710,111.1516,195.4343,294.1265,0,U,30744,999,72546,.32072E-3,.82E-5,0
FENGYUN 1C DEB,1999-025ATF,2021-02-09T11:01:29.109216,14.35208684,.0027967,99.2718,21.1817,356.3388,164.6911,0,U,30745,999,72540,.4463E-3,.1232E-4,0
FENGYUN 1C DEB,1999-025ATG,2021-02-09T13:22:05.729664,14.22147694,.0049449,98.8976,160.8314,3.7366,126.2880,0,U,30746,999,72291,.16156E-3,.317E-5,0
FENGYUN 1C DEB,1999-025ATK,2021-02-09T13:49:12.087840,13.99122465,.0057908,99.1005,78.4834,71.1663,289.5769,0,U,30749,999,71250,-.7855E-4,-.159E-5,0
FENGYUN 1C DEB,1999-025ATL,2021-02-09T01:50:03.134688,14.13938442,.0051239,99.0394,71.1492,102.9430,316.8474,0,U,30750,999,71712,.37322E-3,.672E-5,0
FENGYUN 1C DEB,1999-025ATM,2021-02-09T14:38:21.059808,14.05584782,.0059892,98.9829,97.0753,26.9126,134.6426,0,U,30751,999,71389,.43511E-3,.675E-5,0
FENGYUN 1C DEB,1999-025ATN,2021-02-09T07:08:10.360032,14.36525569,.0028764,98.8800,160.2795,163.0020,225.5409,0,U,30752,999,72514,.5308E-3,.1519E-4,0
FENGYUN 1C DEB,1999-025ATP,2021-02-09T13:34:26.757408,14.05878909,.0059609,98.9559,85.5775,282.8662,76.5852,0,U,30753,999,71477,.22195E-3,.324E-5,0
FENGYUN 1C DEB,1999-025ATR,2021-02-09T14:09:04.480416,14.36184844,.017203,98.3209,77.0151,191.2967,324.6194,0,U,30755,999,73027,.72272E-4,.202E-5,0
FENGYUN 1C DEB,1999-025ATS,2021-02-09T12:38:30.800832,14.07934650,.0082634,99.1173,71.1696,246.3365,280.3953,0,U,30756,999,71471,.35091E-3,.569E-5,0
FENGYUN 1C DEB,1999-025ATU,2021-02-09T13:12:44.121888,14.08410485,.004292,98.9808,135.8470,299.4288,177.9803,0,U,30758,999,71561,.17357E-3,.255E-5,0
FENGYUN 1C DEB,1999-025ATV,2021-02-09T10:24:22.874976,14.27422986,.0014416,99.2730,352.2245,256.4884,230.5940,0,U,30759,999,72291,.44146E-3,.1035E-4,0
FENGYUN 1C DEB,1999-025ATW,2021-02-09T08:34:29.296128,14.03549527,.00534,98.8634,66.5532,245.4250,114.1346,0,U,30760,999,71419,.23193E-3,.325E-5,0
FENGYUN 1C DEB,1999-025ATX,2021-02-09T06:15:11.660832,14.26704317,.0096282,99.0982,243.8475,41.1996,319.6399,0,U,30761,999,72485,.15107E-3,.336E-5,0
FENGYUN 1C DEB,1999-025ATY,2021-02-09T19:23:42.411264,13.95060720,.0206029,98.9152,74.1138,129.1084,288.3121,0,U,30762,999,71021,.28891E-3,.424E-5,0
FENGYUN 1C DEB,1999-025ATZ,2021-02-09T05:41:59.720928,14.21271500,.0038745,98.9335,37.2040,48.7128,79.3322,0,U,30763,999,71826,.59378E-3,.1258E-4,0
FENGYUN 1C DEB,1999-025AUA,2021-02-09T13:14:41.057376,14.79531762,.0186372,98.7505,147.4573,119.7881,308.6298,0,U,30764,999,74868,.80134E-4,.729E-5,0
FENGYUN 1C DEB,1999-025AUB,2021-02-09T14:22:08.536224,14.08619689,.0074524,98.9688,86.2970,159.2622,353.2301,0,U,30765,999,72033,.20001E-3,.309E-5,0
FENGYUN 1C DEB,1999-025AUC,2021-02-09T09:22:45.840576,14.04603947,.0087869,98.7894,85.7082,14.3922,357.4409,0,U,30766,999,37955,.16903E-3,.237E-5,0
FENGYUN 1C DEB,1999-025AUE,2021-02-09T11:13:20.181216,14.26206918,.0036267,98.7227,108.3093,266.3129,220.2231,0,U,30768,999,72557,.31248E-3,.709E-5,0
FENGYUN 1C DEB,1999-025AUG,2021-02-09T19:17:33.626688,14.13113743,.0012735,98.7684,73.1151,286.5067,128.2464,0,U,30770,999,71981,.86161E-4,.118E-5,0
FENGYUN 1C DEB,1999-025AUH,2021-02-09T12:45:51.932448,14.17790046,.0034397,98.8345,333.8613,12.9508,347.2542,0,U,30771,999,71879,.40246E-3,.781E-5,0
FENGYUN 1C DEB,1999-025AUJ,2021-02-09T13:12:32.336928,14.67992220,.0046999,99.0283,66.8391,208.4686,303.4514,0,U,30800,999,73499,.46317E-3,.2638E-4,0
FENGYUN 1C DEB,1999-025AUL,2021-02-09T14:30:40.659264,14.17106147,.002444,98.9448,92.7340,86.5916,69.2656,0,U,30802,999,72083,.32808E-3,.617E-5,0
